open_time_utc,open,high,low,close,volume
2026-02-21 06:58:00+00:00,67775.75,67776.89,67774.84,67776.89,0.34547709
2026-02-21 06:59:00+00:00,67776.89,67776.89,67771.18,67771.19,0.32573804
2026-02-21 07:00:00+00:00,67771.19,67771.19,67757.2,67757.2,0.23112338
2026-02-21 07:01:00+00:00,67754.45,67754.45,67750.67,67750.68,0.34724467
2026-02-21 07:02:00+00:00,67750.68,67750.68,67736.98,67737.31,0.68871458
2026-02-21 07:03:00+00:00,67737.3,67737.31,67730.2,67731.89,0.51927114
2026-02-21 07:04:00+00:00,67731.89,67746.9,67731.88,67746.64,1.26376571
2026-02-21 07:05:00+00:00,67746.65,67767.46,67746.64,67767.46,0.47727879
2026-02-21 07:06:00+00:00,67770.45,67776.0,67769.0,67769.36,0.49546072
2026-02-21 07:07:00+00:00,67769.36,67776.66,67762.78,67776.66,0.6348007
2026-02-21 07:08:00+00:00,67776.66,67816.57,67776.65,67816.57,1.00754998
2026-02-21 07:09:00+00:00,67810.0,67838.0,67809.18,67809.19,1.59517848
2026-02-21 07:10:00+00:00,67809.19,67809.19,67803.76,67803.78,0.71715998
2026-02-21 07:11:00+00:00,67803.78,67803.78,67799.32,67801.45,0.47798147
2026-02-21 07:12:00+00:00,67801.45,67810.99,67801.45,67810.98,4.46031063
2026-02-21 07:13:00+00:00,67810.99,67818.0,67803.46,67803.47,1.00346229
2026-02-21 07:14:00+00:00,67803.46,67803.47,67803.46,67803.47,0.15683032
2026-02-21 07:15:00+00:00,67803.47,67814.76,67803.46,67814.76,0.36131748
2026-02-21 07:16:00+00:00,67814.76,67820.0,67814.33,67814.34,0.72745709
2026-02-21 07:17:00+00:00,67814.34,67814.34,67814.33,67814.34,0.1714737
2026-02-21 07:18:00+00:00,67814.33,67814.88,67811.71,67814.88,0.38917071
2026-02-21 07:19:00+00:00,67814.88,67819.98,67814.88,67819.1,0.3105984
2026-02-21 07:20:00+00:00,67819.1,67819.1,67819.09,67819.1,0.16225431
2026-02-21 07:21:00+00:00,67819.1,67819.98,67813.95,67819.98,1.19112534
2026-02-21 07:22:00+00:00,67819.98,67819.98,67817.41,67817.42,0.40957868
2026-02-21 07:23:00+00:00,67817.42,67817.42,67817.41,67817.42,0.40963632
2026-02-21 07:24:00+00:00,67817.42,67834.0,67817.41,67829.96,1.52046296
2026-02-21 07:25:00+00:00,67829.96,67837.32,67829.24,67836.0,0.28373124
2026-02-21 07:26:00+00:00,67836.0,67836.0,67830.02,67830.03,0.29810663
2026-02-21 07:27:00+00:00,67830.03,67839.5,67830.03,67837.63,0.81741491
2026-02-21 07:28:00+00:00,67837.63,67838.43,67837.62,67838.43,0.49646836
2026-02-21 07:29:00+00:00,67838.43,67838.43,67838.0,67838.43,0.50399693
2026-02-21 07:30:00+00:00,67838.42,67838.43,67834.0,67838.43,0.33558133
2026-02-21 07:31:00+00:00,67838.43,67838.43,67829.85,67837.27,1.62869218
2026-02-21 07:32:00+00:00,67838.26,67867.54,67838.26,67843.92,0.93179569
2026-02-21 07:33:00+00:00,67843.91,67852.45,67843.91,67852.45,0.23461014
2026-02-21 07:34:00+00:00,67852.44,67852.45,67847.71,67847.71,0.49824373
2026-02-21 07:35:00+00:00,67847.7,67847.71,67844.65,67844.67,0.3452519
2026-02-21 07:36:00+00:00,67844.67,67844.67,67833.61,67833.62,0.91342737
2026-02-21 07:37:00+00:00,67833.62,67833.62,67796.93,67814.74,1.19235048
2026-02-21 07:38:00+00:00,67814.75,67847.99,67814.74,67840.81,1.83138893
2026-02-21 07:39:00+00:00,67843.91,67855.74,67843.91,67848.86,0.33903059
2026-02-21 07:40:00+00:00,67848.86,67848.86,67833.9,67837.39,0.85403833
2026-02-21 07:41:00+00:00,67837.39,67837.39,67837.38,67837.39,0.1555718
2026-02-21 07:42:00+00:00,67837.39,67837.39,67836.37,67836.37,0.30011616
2026-02-21 07:43:00+00:00,67836.37,67836.37,67810.99,67811.0,0.61601065
