Timestamp,P(UP),P(DOWN),Momentum,Prediction,Actual Outcome,Correct?,Market Ticker,Volume
2026-02-16 15:35:00,0.6050,0.3950,-0.115,UP,UP,Correct,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:36:00,0.5350,0.4650,-0.07,UP,UP,Correct,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:37:00,0.4275,0.5725,-0.1075,DOWN,UP,Incorrect,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:38:00,0.4175,0.5825,-0.01,DOWN,UP,Incorrect,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:39:00,0.5575,0.4425,0.14,UP,UP,Correct,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:40:00,0.6740,0.3260,0.1165,UP,UP,Correct,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:41:00,0.8408,0.1592,0.1668,UP,UP,Correct,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:42:00,0.9208,0.0792,0.08,UP,UP,Correct,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:43:00,0.9610,0.0390,0.0402,UP,UP,Correct,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:44:00,0.9733,0.0267,0.0123,UP,UP,Correct,KXBTC15M-26FEB161845-45,146219
2026-02-16 15:45:00,0.4950,0.5050,0,DOWN,UP,Incorrect,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:46:00,0.5190,0.4810,0.024,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:47:00,0.7167,0.2833,0.1977,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:48:00,0.7870,0.2130,0.0703,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:49:00,0.8208,0.1792,0.0338,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:50:00,0.8800,0.1200,0.0592,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:51:00,0.9080,0.0920,0.028,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:52:00,0.9308,0.0692,0.0228,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:53:00,0.9808,0.0192,0.05,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:54:00,0.9850,0.0150,0.0042,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:55:00,0.9883,0.0117,0.0033,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:56:00,0.9950,0.0050,0.0067,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:57:00,0.9910,0.0090,-0.004,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:58:00,0.9850,0.0150,-0.006,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 15:59:00,0.9950,0.0050,0.01,UP,UP,Correct,KXBTC15M-26FEB161900-00,122925
2026-02-16 16:00:00,0.5200,0.4800,0,UP,DOWN,Incorrect,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:01:00,0.5180,0.4820,-0.002,UP,DOWN,Incorrect,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:02:00,0.3575,0.6425,-0.1605,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:03:00,0.3590,0.6410,0.0015,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:04:00,0.3733,0.6267,0.0143,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:05:00,0.3033,0.6967,-0.07,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:06:00,0.3150,0.6850,0.0117,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:07:00,0.2100,0.7900,-0.105,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:08:00,0.1408,0.8592,-0.0692,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:09:00,0.1600,0.8400,0.0192,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:10:00,0.2042,0.7958,0.0442,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:11:00,0.2100,0.7900,0.0058,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:12:00,0.1600,0.8400,-0.05,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:13:00,0.0850,0.9150,-0.075,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:14:00,0.0500,0.9500,-0.035,DOWN,DOWN,Correct,KXBTC15M-26FEB161915-15,161810
2026-02-16 16:15:00,0.5850,0.4150,0,UP,UP,Correct,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:16:00,0.5683,0.4317,-0.0167,UP,UP,Correct,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:17:00,0.5733,0.4267,0.005,UP,UP,Correct,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:18:00,0.3517,0.6483,-0.2216,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:19:00,0.1770,0.8230,-0.1747,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:20:00,0.1783,0.8217,0.0013,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:21:00,0.1850,0.8150,0.0067,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:22:00,0.1810,0.8190,-0.004,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:23:00,0.1942,0.8058,0.0132,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:24:00,0.1592,0.8408,-0.035,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:25:00,0.2375,0.7625,0.0783,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:26:00,0.1890,0.8110,-0.0485,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:27:00,0.1250,0.8750,-0.064,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:28:00,0.2858,0.7142,0.1608,DOWN,UP,Incorrect,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:29:00,0.8350,0.1650,0.5492,UP,UP,Correct,KXBTC15M-26FEB161930-30,164768
2026-02-16 16:30:00,0.4550,0.5450,0,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:31:00,0.4500,0.5500,-0.005,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:32:00,0.3610,0.6390,-0.089,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:33:00,0.3275,0.6725,-0.0335,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:34:00,0.3850,0.6150,0.0575,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:35:00,0.4120,0.5880,0.027,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:36:00,0.4450,0.5550,0.033,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:37:00,0.3575,0.6425,-0.0875,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:38:00,0.4125,0.5875,0.055,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:39:00,0.4590,0.5410,0.0465,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:40:00,0.4700,0.5300,0.011,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:41:00,0.6400,0.3600,0.17,UP,DOWN,Incorrect,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:42:00,0.7850,0.2150,0.145,UP,DOWN,Incorrect,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:43:00,0.6450,0.3550,-0.14,UP,DOWN,Incorrect,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:44:00,0.2150,0.7850,-0.43,DOWN,DOWN,Correct,KXBTC15M-26FEB161945-45,195582
2026-02-16 16:45:00,0.4900,0.5100,0,DOWN,UP,Incorrect,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:46:00,0.5230,0.4770,0.033,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:47:00,0.5210,0.4790,-0.002,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:48:00,0.5842,0.4158,0.0632,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:49:00,0.6350,0.3650,0.0508,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:50:00,0.8740,0.1260,0.239,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:51:00,0.8767,0.1233,0.0027,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:52:00,0.8825,0.1175,0.0058,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:53:00,0.9030,0.0970,0.0205,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:54:00,0.8917,0.1083,-0.0113,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:55:00,0.8992,0.1008,0.0075,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:56:00,0.7650,0.2350,-0.1342,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:57:00,0.4050,0.5950,-0.36,DOWN,UP,Incorrect,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:58:00,0.5640,0.4360,0.159,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 16:59:00,0.5225,0.4775,-0.0415,UP,UP,Correct,KXBTC15M-26FEB162000-00,213183
2026-02-16 17:00:00,0.6000,0.4000,0,UP,UP,Correct,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:01:00,0.6000,0.4000,0.0,UP,UP,Correct,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:02:00,0.6400,0.3600,0.04,UP,UP,Correct,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:03:00,0.6400,0.3600,0.0,UP,UP,Correct,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:04:00,0.4467,0.5533,-0.1933,DOWN,UP,Incorrect,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:05:00,0.3092,0.6908,-0.1375,DOWN,UP,Incorrect,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:06:00,0.3010,0.6990,-0.0082,DOWN,UP,Incorrect,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:07:00,0.2775,0.7225,-0.0235,DOWN,UP,Incorrect,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:08:00,0.2642,0.7358,-0.0133,DOWN,UP,Incorrect,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:09:00,0.3360,0.6640,0.0718,DOWN,UP,Incorrect,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:10:00,0.4475,0.5525,0.1115,DOWN,UP,Incorrect,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:11:00,0.8300,0.1700,0.3825,UP,UP,Correct,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:12:00,0.8825,0.1175,0.0525,UP,UP,Correct,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:13:00,0.6580,0.3420,-0.2245,UP,UP,Correct,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:14:00,0.5175,0.4825,-0.1405,UP,UP,Correct,KXBTC15M-26FEB162015-15,177023
2026-02-16 17:15:00,0.5000,0.5000,0,DOWN,DOWN,Correct,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:16:00,0.5270,0.4730,0.027,UP,DOWN,Incorrect,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:17:00,0.4683,0.5317,-0.0587,DOWN,DOWN,Correct,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:18:00,0.3800,0.6200,-0.0883,DOWN,DOWN,Correct,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:19:00,0.4275,0.5725,0.0475,DOWN,DOWN,Correct,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:20:00,0.4917,0.5083,0.0642,DOWN,DOWN,Correct,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:21:00,0.5933,0.4067,0.1016,UP,DOWN,Incorrect,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:22:00,0.4830,0.5170,-0.1103,DOWN,DOWN,Correct,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:23:00,0.6067,0.3933,0.1237,UP,DOWN,Incorrect,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:24:00,0.6133,0.3867,0.0066,UP,DOWN,Incorrect,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:25:00,0.6720,0.3280,0.0587,UP,DOWN,Incorrect,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:26:00,0.7317,0.2683,0.0597,UP,DOWN,Incorrect,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:27:00,0.7817,0.2183,0.05,UP,DOWN,Incorrect,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:28:00,0.4400,0.5600,-0.3417,DOWN,DOWN,Correct,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:29:00,0.3183,0.6817,-0.1217,DOWN,DOWN,Correct,KXBTC15M-26FEB162030-30,176311
2026-02-16 17:30:00,0.4950,0.5050,0,DOWN,DOWN,Correct,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:31:00,0.4700,0.5300,-0.025,DOWN,DOWN,Correct,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:32:00,0.4583,0.5417,-0.0117,DOWN,DOWN,Correct,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:33:00,0.5020,0.4980,0.0437,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:34:00,0.5700,0.4300,0.068,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:35:00,0.7480,0.2520,0.178,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:36:00,0.8117,0.1883,0.0637,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:37:00,0.7940,0.2060,-0.0177,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:38:00,0.7217,0.2783,-0.0723,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:39:00,0.8233,0.1767,0.1016,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:40:00,0.8750,0.1250,0.0517,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:41:00,0.9270,0.0730,0.052,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:42:00,0.8750,0.1250,-0.052,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:43:00,0.7480,0.2520,-0.127,UP,DOWN,Incorrect,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:44:00,0.4150,0.5850,-0.333,DOWN,DOWN,Correct,KXBTC15M-26FEB162045-45,177980
2026-02-16 17:45:00,0.4850,0.5150,0,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:46:00,0.4850,0.5150,0.0,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:47:00,0.5050,0.4950,0.02,UP,DOWN,Incorrect,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:48:00,0.5010,0.4990,-0.004,UP,DOWN,Incorrect,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:49:00,0.5392,0.4608,0.0382,UP,DOWN,Incorrect,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:50:00,0.4567,0.5433,-0.0825,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:51:00,0.3483,0.6517,-0.1084,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:52:00,0.2050,0.7950,-0.1433,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:53:00,0.1233,0.8767,-0.0817,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:54:00,0.0733,0.9267,-0.05,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:55:00,0.0510,0.9490,-0.0223,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:56:00,0.0250,0.9750,-0.026,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:57:00,0.0117,0.9883,-0.0133,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:58:00,0.0050,0.9950,-0.0067,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 17:59:00,0.0050,0.9950,0.0,DOWN,DOWN,Correct,KXBTC15M-26FEB162100-00,147148
2026-02-16 18:00:00,0.5350,0.4650,0,UP,UP,Correct,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:01:00,0.5383,0.4617,0.0033,UP,UP,Correct,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:02:00,0.4717,0.5283,-0.0666,DOWN,UP,Incorrect,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:03:00,0.3108,0.6892,-0.1609,DOWN,UP,Incorrect,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:04:00,0.1740,0.8260,-0.1368,DOWN,UP,Incorrect,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:05:00,0.1617,0.8383,-0.0123,DOWN,UP,Incorrect,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:06:00,0.2917,0.7083,0.13,DOWN,UP,Incorrect,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:07:00,0.3050,0.6950,0.0133,DOWN,UP,Incorrect,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:08:00,0.4050,0.5950,0.1,DOWN,UP,Incorrect,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:09:00,0.7800,0.2200,0.375,UP,UP,Correct,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:10:00,0.9040,0.0960,0.124,UP,UP,Correct,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:11:00,0.9633,0.0367,0.0593,UP,UP,Correct,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:12:00,0.9917,0.0083,0.0284,UP,UP,Correct,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:13:00,0.9930,0.0070,0.0013,UP,UP,Correct,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:14:00,0.9917,0.0083,-0.0013,UP,UP,Correct,KXBTC15M-26FEB162115-15,181799
2026-02-16 18:15:00,0.5200,0.4800,0,UP,DOWN,Incorrect,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:16:00,0.5680,0.4320,0.048,UP,DOWN,Incorrect,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:17:00,0.5312,0.4688,-0.0368,UP,DOWN,Incorrect,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:18:00,0.4442,0.5558,-0.087,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:19:00,0.4050,0.5950,-0.0392,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:20:00,0.3440,0.6560,-0.061,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:21:00,0.2917,0.7083,-0.0523,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:22:00,0.3550,0.6450,0.0633,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:23:00,0.3442,0.6558,-0.0108,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:24:00,0.3060,0.6940,-0.0382,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:25:00,0.3425,0.6575,0.0365,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:26:00,0.4025,0.5975,0.06,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:27:00,0.2770,0.7230,-0.1255,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:28:00,0.2067,0.7933,-0.0703,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:29:00,0.0683,0.9317,-0.1384,DOWN,DOWN,Correct,KXBTC15M-26FEB162130-30,118528
2026-02-16 18:30:00,0.4950,0.5050,0,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:31:00,0.5517,0.4483,0.0567,UP,DOWN,Incorrect,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:32:00,0.4540,0.5460,-0.0977,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:33:00,0.4508,0.5492,-0.0032,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:34:00,0.4667,0.5333,0.0159,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:35:00,0.4842,0.5158,0.0175,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:36:00,0.4850,0.5150,0.0008,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:37:00,0.3633,0.6367,-0.1217,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:38:00,0.2967,0.7033,-0.0666,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:39:00,0.1930,0.8070,-0.1037,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:40:00,0.1292,0.8708,-0.0638,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:41:00,0.1183,0.8817,-0.0109,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:42:00,0.1550,0.8450,0.0367,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:43:00,0.1367,0.8633,-0.0183,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:44:00,0.0467,0.9533,-0.09,DOWN,DOWN,Correct,KXBTC15M-26FEB162145-45,124539
2026-02-16 18:45:00,0.5400,0.4600,0,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:46:00,0.5517,0.4483,0.0117,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:47:00,0.5342,0.4658,-0.0175,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:48:00,0.4500,0.5500,-0.0842,DOWN,DOWN,Correct,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:49:00,0.4933,0.5067,0.0433,DOWN,DOWN,Correct,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:50:00,0.5517,0.4483,0.0584,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:51:00,0.6590,0.3410,0.1073,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:52:00,0.7225,0.2775,0.0635,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:53:00,0.7475,0.2525,0.025,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:54:00,0.7308,0.2692,-0.0167,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:55:00,0.5850,0.4150,-0.1458,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:56:00,0.5725,0.4275,-0.0125,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:57:00,0.7167,0.2833,0.1442,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:58:00,0.7580,0.2420,0.0413,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 18:59:00,0.7433,0.2567,-0.0147,UP,DOWN,Incorrect,KXBTC15M-26FEB162200-00,147596
2026-02-16 19:00:00,0.5050,0.4950,0,UP,DOWN,Incorrect,KXBTC15M-26FEB162215-15,124698
2026-02-16 19:01:00,0.5100,0.4900,0.005,UP,DOWN,Incorrect,KXBTC15M-26FEB162215-15,124698
2026-02-16 19:02:00,0.3858,0.6142,-0.1242,DOWN,DOWN,Correct,KXBTC15M-26FEB162215-15,124698
