Timestamp,P(UP),P(DOWN),Prediction,Actual Outcome,Correct?,Market Slug,Volume
2026-02-16 11:47:00,0.2900,0.7100,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:48:00,0.2917,0.7083,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:49:00,0.3088,0.6913,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:50:00,0.2950,0.7050,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:51:00,0.2710,0.7290,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:52:00,0.2550,0.7450,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:53:00,0.2020,0.7980,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:54:00,0.2190,0.7810,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:55:00,0.2870,0.7130,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:56:00,0.1930,0.8070,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:57:00,0.2620,0.7380,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:58:00,0.1550,0.8450,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 11:59:00,0.0400,0.9600,DOWN,Down,Correct,eth-updown-15m-1771271100,41866.60
2026-02-16 12:00:00,0.5150,0.4850,UP,Up,Correct,eth-updown-15m-1771272000,29068.57
2026-02-16 12:01:00,0.4960,0.5040,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:02:00,0.4937,0.5062,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:03:00,0.6062,0.3938,UP,Up,Correct,eth-updown-15m-1771272000,29068.57
2026-02-16 12:04:00,0.6713,0.3287,UP,Up,Correct,eth-updown-15m-1771272000,29068.57
2026-02-16 12:05:00,0.6462,0.3538,UP,Up,Correct,eth-updown-15m-1771272000,29068.57
2026-02-16 12:06:00,0.4430,0.5570,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:07:00,0.3550,0.6450,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:08:00,0.4620,0.5380,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:09:00,0.5475,0.4525,UP,Up,Correct,eth-updown-15m-1771272000,29068.57
2026-02-16 12:10:00,0.4080,0.5920,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:11:00,0.4470,0.5530,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:12:00,0.2510,0.7490,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:13:00,0.1920,0.8080,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:14:00,0.1720,0.8280,DOWN,Up,Incorrect,eth-updown-15m-1771272000,29068.57
2026-02-16 12:15:00,0.4850,0.5150,DOWN,Up,Incorrect,eth-updown-15m-1771272900,42209.26
2026-02-16 12:16:00,0.5600,0.4400,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:17:00,0.7070,0.2930,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:18:00,0.6900,0.3100,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:19:00,0.6613,0.3387,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:20:00,0.4100,0.5900,DOWN,Up,Incorrect,eth-updown-15m-1771272900,42209.26
2026-02-16 12:21:00,0.3900,0.6100,DOWN,Up,Incorrect,eth-updown-15m-1771272900,42209.26
2026-02-16 12:22:00,0.3812,0.6188,DOWN,Up,Incorrect,eth-updown-15m-1771272900,42209.26
2026-02-16 12:23:00,0.3310,0.6690,DOWN,Up,Incorrect,eth-updown-15m-1771272900,42209.26
2026-02-16 12:24:00,0.5090,0.4910,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:25:00,0.5925,0.4075,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:26:00,0.7520,0.2480,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:27:00,0.9360,0.0640,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:28:00,0.9790,0.0210,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:29:00,0.9950,0.0050,UP,Up,Correct,eth-updown-15m-1771272900,42209.26
2026-02-16 12:30:00,0.4650,0.5350,DOWN,Up,Incorrect,eth-updown-15m-1771273800,63135.21
2026-02-16 12:31:00,0.4720,0.5280,DOWN,Up,Incorrect,eth-updown-15m-1771273800,63135.21
2026-02-16 12:32:00,0.5363,0.4637,UP,Up,Correct,eth-updown-15m-1771273800,63135.21
2026-02-16 12:33:00,0.4750,0.5250,DOWN,Up,Incorrect,eth-updown-15m-1771273800,63135.21
2026-02-16 12:34:00,0.5590,0.4410,UP,Up,Correct,eth-updown-15m-1771273800,63135.21
2026-02-16 12:35:00,0.6410,0.3590,UP,Up,Correct,eth-updown-15m-1771273800,63135.21
2026-02-16 12:36:00,0.5770,0.4230,UP,Up,Correct,eth-updown-15m-1771273800,63135.21
2026-02-16 12:37:00,0.5083,0.4917,UP,Up,Correct,eth-updown-15m-1771273800,63135.21
2026-02-16 12:38:00,0.4950,0.5050,DOWN,Up,Incorrect,eth-updown-15m-1771273800,63135.21
2026-02-16 12:39:00,0.3310,0.6690,DOWN,Up,Incorrect,eth-updown-15m-1771273800,63135.21
2026-02-16 12:40:00,0.2180,0.7820,DOWN,Up,Incorrect,eth-updown-15m-1771273800,63135.21
2026-02-16 12:41:00,0.1660,0.8340,DOWN,Up,Incorrect,eth-updown-15m-1771273800,63135.21
2026-02-16 12:42:00,0.4880,0.5120,DOWN,Up,Incorrect,eth-updown-15m-1771273800,63135.21
2026-02-16 12:43:00,0.6530,0.3470,UP,Up,Correct,eth-updown-15m-1771273800,63135.21
2026-02-16 12:44:00,0.6700,0.3300,UP,Up,Correct,eth-updown-15m-1771273800,63135.21
2026-02-16 12:45:00,0.4350,0.5650,DOWN,Up,Incorrect,eth-updown-15m-1771274700,54204.96
2026-02-16 12:46:00,0.4740,0.5260,DOWN,Up,Incorrect,eth-updown-15m-1771274700,54204.96
2026-02-16 12:47:00,0.4850,0.5150,DOWN,Up,Incorrect,eth-updown-15m-1771274700,54204.96
2026-02-16 12:48:00,0.4920,0.5080,DOWN,Up,Incorrect,eth-updown-15m-1771274700,54204.96
2026-02-16 12:49:00,0.4490,0.5510,DOWN,Up,Incorrect,eth-updown-15m-1771274700,54204.96
2026-02-16 12:50:00,0.4450,0.5550,DOWN,Up,Incorrect,eth-updown-15m-1771274700,54204.96
2026-02-16 12:51:00,0.4570,0.5430,DOWN,Up,Incorrect,eth-updown-15m-1771274700,54204.96
2026-02-16 12:52:00,0.6840,0.3160,UP,Up,Correct,eth-updown-15m-1771274700,54204.96
2026-02-16 12:53:00,0.8910,0.1090,UP,Up,Correct,eth-updown-15m-1771274700,54204.96
2026-02-16 12:54:00,0.9270,0.0730,UP,Up,Correct,eth-updown-15m-1771274700,54204.96
2026-02-16 12:55:00,0.9410,0.0590,UP,Up,Correct,eth-updown-15m-1771274700,54204.96
2026-02-16 12:56:00,0.9550,0.0450,UP,Up,Correct,eth-updown-15m-1771274700,54204.96
2026-02-16 12:57:00,0.9650,0.0350,UP,Up,Correct,eth-updown-15m-1771274700,54204.96
2026-02-16 12:58:00,0.9849,0.0151,UP,Up,Correct,eth-updown-15m-1771274700,54204.96
2026-02-16 12:59:00,0.9973,0.0027,UP,Up,Correct,eth-updown-15m-1771274700,54204.96
2026-02-16 13:00:00,0.4200,0.5800,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:01:00,0.3962,0.6038,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:02:00,0.3620,0.6380,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:03:00,0.3230,0.6770,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:04:00,0.2790,0.7210,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:05:00,0.2340,0.7660,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:06:00,0.1830,0.8170,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:07:00,0.1425,0.8575,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:08:00,0.1500,0.8500,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:09:00,0.2283,0.7717,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:10:00,0.2310,0.7690,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:11:00,0.1120,0.8880,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:12:00,0.0550,0.9450,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:13:00,0.0340,0.9660,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
2026-02-16 13:14:00,0.0110,0.9890,DOWN,Up,Incorrect,eth-updown-15m-1771275600,40070.47
