open_key,target_btc,lr_proba
2026-02-23 21:15:00,0,0.3347843036839132
2026-02-23 21:30:00,1,0.666800059706324
2026-02-23 21:45:00,1,0.6943483276974795
2026-02-23 22:00:00,1,0.3513702134017101
2026-02-23 22:15:00,1,0.7465883886518204
2026-02-23 22:30:00,1,0.4635775687390485
2026-02-23 22:45:00,0,0.266020117239027
2026-02-23 23:00:00,1,0.7155002077364069
2026-02-23 23:15:00,0,0.4069493993010161
2026-02-23 23:30:00,0,0.6149033171240249
2026-02-23 23:45:00,1,0.48839955520002415
2026-02-24 00:00:00,1,0.2081208625086956
2026-02-24 00:15:00,1,0.37191633262057266
2026-02-24 00:30:00,1,0.6204475552001374
2026-02-24 00:45:00,1,0.32496388313618607
2026-02-24 01:00:00,0,0.2804867761749512
2026-02-24 01:15:00,0,0.42548032226216614
2026-02-24 01:30:00,1,0.5338819721340026
2026-02-24 01:45:00,1,0.22304546501224065
2026-02-24 02:00:00,0,0.3038265400192325
2026-02-24 02:15:00,1,0.4482787911090688
2026-02-24 02:30:00,0,0.5904647241362296
2026-02-24 02:45:00,1,0.543028106116105
2026-02-24 03:00:00,0,0.5233525688813443
2026-02-24 03:15:00,0,0.34284461617568246
2026-02-24 03:30:00,1,0.24055288433350266
2026-02-24 03:45:00,1,0.3503102004710901
2026-02-24 04:00:00,1,0.2518876274114412
2026-02-24 04:15:00,1,0.453757639841145
2026-02-24 04:30:00,0,0.3303834589837589
2026-02-24 04:45:00,0,0.40067097926328504
2026-02-24 05:00:00,1,0.5762388896737092
2026-02-24 05:15:00,0,0.42962992768876307
2026-02-24 05:30:00,1,0.45356150693008807
2026-02-24 05:45:00,0,0.5427815222939163
2026-02-24 06:00:00,0,0.25887848237510935
2026-02-24 06:15:00,1,0.43333214163956846
2026-02-24 06:30:00,1,0.3673102765337458
2026-02-24 06:45:00,1,0.5750836048197001
2026-02-24 07:00:00,1,0.35189495479085087
2026-02-24 07:15:00,1,0.7021434396413815
2026-02-24 07:30:00,0,0.6574497502815169
2026-02-24 07:45:00,1,0.7591217034452359
2026-02-24 08:00:00,1,0.8107830842453195
2026-02-24 08:15:00,0,0.24632768959675364
2026-02-24 08:30:00,1,0.21807773520482518
2026-02-24 08:45:00,1,0.4073948799009341
2026-02-24 09:00:00,1,0.43056442166091824
2026-02-24 09:15:00,0,0.29745100897823584
2026-02-24 09:30:00,0,0.6323408334369104
