ticker,asset,contract_open,hour_of_open,opening_pup,momentum_1min,momentum_3min,mean_pup_5min,pup_vol_5min,conviction_spread,volume_log,actual_outcome,target,volume,n_rows,is_clean,prev_open_pup
KXBTC15M-26FEB230915-15,BTC,2026-02-23 06:00:00,6,0.485,0.06000000000000005,0.1775,0.5720000000000001,0.06054218364083013,0.030000000000000027,11.383625108873522,UP,1.0,87870.0,15,True,0.485
KXBTC15M-26FEB230930-30,BTC,2026-02-23 06:15:00,6,0.485,0.007500000000000007,-0.19,0.37994,0.10114827927354968,0.030000000000000027,11.171125058830842,DOWN,0.0,71048.0,15,True,0.485
KXBTC15M-26FEB230945-45,BTC,2026-02-23 06:30:00,6,0.51,0.04749999999999999,0.22299999999999998,0.6377599999999999,0.08747919981344135,0.020000000000000018,11.514134733510213,DOWN,0.0,100120.0,15,True,0.485
KXBTC15M-26FEB231000-00,BTC,2026-02-23 06:45:00,6,0.52,0.022499999999999964,-0.055800000000000016,0.51434,0.044910381873237266,0.040000000000000036,11.701692869247571,UP,1.0,120775.0,15,True,0.51
KXBTC15M-26FEB231015-15,BTC,2026-02-23 07:00:00,7,0.535,0.02169999999999994,0.132,0.57358,0.08658804536424183,0.07000000000000006,12.355720344999101,UP,1.0,232284.0,15,True,0.52
KXBTC15M-26FEB231030-30,BTC,2026-02-23 07:15:00,7,0.48,-0.0050000000000000044,0.09499999999999997,0.5714599999999999,0.12846262647167075,0.040000000000000036,11.860316445983361,DOWN,0.0,141536.0,15,True,0.535
KXBTC15M-26FEB231045-45,BTC,2026-02-23 07:30:00,7,0.5,-0.01200000000000001,-0.0625,0.5121,0.10024290498583927,0.0,12.08317593228293,UP,1.0,176870.0,15,True,0.48
KXBTC15M-26FEB231100-00,BTC,2026-02-23 07:45:00,7,0.525,0.006000000000000005,0.0,0.54186,0.025642121597090988,0.050000000000000044,11.657380724309053,DOWN,0.0,115540.0,15,True,0.5
KXBTC15M-26FEB231115-15,BTC,2026-02-23 08:00:00,8,0.465,0.0,0.023999999999999966,0.44980000000000003,0.04820954262384161,0.06999999999999995,11.675877300750555,DOWN,0.0,117697.0,15,True,0.525
KXBTC15M-26FEB231130-30,BTC,2026-02-23 08:15:00,8,0.525,0.07999999999999996,0.18330000000000002,0.66198,0.10589340678248105,0.050000000000000044,11.102925088060303,UP,1.0,66364.0,15,True,0.465
KXBTC15M-26FEB231145-45,BTC,2026-02-23 08:30:00,8,0.575,0.033299999999999996,-0.13599999999999995,0.5098,0.07068320875568679,0.1499999999999999,11.726002518684174,DOWN,0.0,123747.0,15,True,0.525
KXBTC15M-26FEB231200-00,BTC,2026-02-23 08:45:00,8,0.475,-0.056999999999999995,-0.23829999999999998,0.33076,0.11681911829833334,0.050000000000000044,11.171096908847732,DOWN,0.0,71046.0,15,True,0.575
KXBTC15M-26FEB231215-15,BTC,2026-02-23 09:00:00,9,0.52,0.09999999999999998,0.124,0.6008,0.05609024870688309,0.040000000000000036,11.642285670275935,DOWN,0.0,113809.0,15,True,0.475
KXBTC15M-26FEB231230-30,BTC,2026-02-23 09:15:00,9,0.36,0.00830000000000003,-0.057999999999999996,0.3104,0.07552745196284594,0.28,11.535909301360604,DOWN,0.0,102324.0,15,True,0.52
KXBTC15M-26FEB231245-45,BTC,2026-02-23 09:30:00,9,0.515,-0.03300000000000003,-0.06,0.48810000000000003,0.06517392116483402,0.030000000000000027,11.996973754623204,DOWN,0.0,162262.0,15,True,0.36
KXBTC15M-26FEB231300-00,BTC,2026-02-23 09:45:00,9,0.535,0.009000000000000008,-0.08700000000000002,0.48506,0.04616031195735143,0.07000000000000006,11.941136576807358,UP,1.0,153450.0,15,True,0.515
KXBTC15M-26FEB231315-15,BTC,2026-02-23 10:00:00,10,0.45,0.015000000000000013,0.006699999999999984,0.45977999999999997,0.010735809238245617,0.09999999999999998,11.868457756330084,UP,1.0,142693.0,15,True,0.535
KXBTC15M-26FEB231330-30,BTC,2026-02-23 10:15:00,10,0.515,0.0032999999999999696,-0.09900000000000003,0.44719999999999993,0.05737522113247146,0.030000000000000027,12.029275799378919,UP,1.0,167589.0,15,True,0.45
KXBTC15M-26FEB231345-45,BTC,2026-02-23 10:30:00,10,0.46,-0.015000000000000013,-0.010000000000000009,0.44123999999999997,0.033633174099391816,0.07999999999999996,11.826677250155061,UP,1.0,136854.0,15,True,0.515
KXBTC15M-26FEB231400-00,BTC,2026-02-23 10:45:00,10,0.415,-0.0625,-0.16829999999999998,0.32524,0.056848662253389914,0.17000000000000004,11.482167243713192,DOWN,0.0,96970.0,15,True,0.46
KXBTC15M-26FEB231415-15,BTC,2026-02-23 11:00:00,11,0.52,0.03749999999999998,0.10499999999999998,0.60156,0.054018463510173996,0.040000000000000036,11.816918782813731,UP,1.0,135525.0,15,True,0.415
KXBTC15M-26FEB231430-30,BTC,2026-02-23 11:15:00,11,0.395,0.0,-0.17500000000000002,0.30466000000000004,0.07787722645292397,0.20999999999999996,11.76644302013942,DOWN,0.0,128854.0,15,True,0.52
KXBTC15M-26FEB231445-45,BTC,2026-02-23 11:30:00,11,0.435,0.030000000000000027,0.14199999999999996,0.49589999999999995,0.05299713199787323,0.13,11.963606101876547,DOWN,0.0,156937.0,15,True,0.395
KXBTC15M-26FEB231500-00,BTC,2026-02-23 11:45:00,11,0.52,0.08499999999999996,0.1825,0.6248400000000001,0.07749582182285698,0.040000000000000036,11.565252225147995,UP,1.0,105371.0,15,True,0.435
KXBTC15M-26FEB231515-15,BTC,2026-02-23 12:00:00,12,0.475,0.0050000000000000044,0.025800000000000045,0.4605,0.05783645908940138,0.050000000000000044,11.957572823953548,DOWN,0.0,155993.0,15,True,0.52
KXBTC15M-26FEB231530-30,BTC,2026-02-23 12:15:00,12,0.525,0.043300000000000005,0.008000000000000007,0.5586,0.06554079645533765,0.050000000000000044,11.981916081291585,UP,1.0,159837.0,15,True,0.475
KXBTC15M-26FEB231545-45,BTC,2026-02-23 12:30:00,12,0.485,0.01200000000000001,0.29500000000000004,0.65124,0.15951423259383474,0.030000000000000027,11.56066746095565,UP,1.0,104889.0,15,True,0.525
KXBTC15M-26FEB231600-00,BTC,2026-02-23 12:45:00,12,0.52,0.0,-0.018000000000000016,0.5054000000000001,0.024013329631685815,0.040000000000000036,11.473675151378858,UP,1.0,96150.0,15,True,0.485
KXBTC15M-26FEB231615-15,BTC,2026-02-23 13:00:00,13,0.585,0.010000000000000009,0.10100000000000009,0.6418600000000001,0.05288400892519402,0.16999999999999993,11.52978258203665,UP,1.0,101699.0,15,True,0.52
KXBTC15M-26FEB231630-30,BTC,2026-02-23 13:15:00,13,0.415,0.02250000000000002,0.030000000000000027,0.4548,0.02982716882307136,0.17000000000000004,11.826392236395737,DOWN,0.0,136815.0,15,True,0.585
KXBTC15M-26FEB231645-45,BTC,2026-02-23 13:30:00,13,0.475,0.0,0.1058,0.5219199999999999,0.042470808798514774,0.050000000000000044,11.839210271203829,UP,1.0,138580.0,15,True,0.415
KXBTC15M-26FEB231700-00,BTC,2026-02-23 13:45:00,13,0.425,-0.018299999999999983,0.0408,0.43936000000000003,0.04131433649473268,0.15000000000000002,11.89101252459726,DOWN,0.0,145948.0,15,True,0.475
KXBTC15M-26FEB231715-15,BTC,2026-02-23 14:00:00,14,0.535,0.010000000000000009,0.18330000000000002,0.63166,0.1476706551756306,0.07000000000000006,11.612128059489898,UP,1.0,110428.0,15,True,0.425
KXBTC15M-26FEB231730-30,BTC,2026-02-23 14:15:00,14,0.485,-0.032999999999999974,0.027000000000000024,0.48979999999999996,0.028116898833263966,0.030000000000000027,11.818282903702015,DOWN,0.0,135710.0,15,True,0.535
KXBTC15M-26FEB231745-45,BTC,2026-02-23 14:30:00,14,0.39,0.006699999999999984,-0.125,0.33653999999999995,0.05032103337571676,0.21999999999999997,11.853788049892735,DOWN,0.0,140615.0,15,True,0.485
KXBTC15M-26FEB231800-00,BTC,2026-02-23 14:45:00,14,0.595,0.010000000000000009,0.025000000000000022,0.59056,0.051639271877128565,0.18999999999999995,12.315169173594446,DOWN,0.0,223053.0,15,True,0.39
KXBTC15M-26FEB231815-15,BTC,2026-02-23 15:00:00,15,0.475,0.023300000000000043,0.020000000000000018,0.48466,0.010380867015813288,0.050000000000000044,11.600331763967896,UP,1.0,109133.0,15,True,0.595
KXBTC15M-26FEB231830-30,BTC,2026-02-23 15:15:00,15,0.48,0.04249999999999998,0.11170000000000002,0.54054,0.04016200194213432,0.040000000000000036,12.143228687808671,DOWN,0.0,187817.0,15,True,0.475
KXBTC15M-26FEB231845-45,BTC,2026-02-23 15:30:00,15,0.52,-0.0032999999999999696,-0.019199999999999995,0.51636,0.008392520479569888,0.040000000000000036,11.899234936438614,DOWN,0.0,147153.0,15,True,0.48
KXBTC15M-26FEB231900-00,BTC,2026-02-23 15:45:00,15,0.525,-0.013299999999999979,0.017000000000000015,0.5359,0.04113023218995974,0.050000000000000044,12.23187196257037,UP,1.0,205226.0,15,True,0.52
KXBTC15M-26FEB231915-15,BTC,2026-02-23 16:00:00,16,0.555,0.039999999999999925,0.0625,0.62156,0.06414978098169936,0.1100000000000001,11.869795389898933,UP,1.0,142884.0,15,True,0.525
KXBTC15M-26FEB231930-30,BTC,2026-02-23 16:15:00,16,0.48,0.10099999999999998,0.21999999999999997,0.6289,0.09889105116237766,0.040000000000000036,12.229364277204917,DOWN,0.0,204712.0,15,True,0.555
KXBTC15M-26FEB231945-45,BTC,2026-02-23 16:30:00,16,0.475,0.0,0.040000000000000036,0.49485999999999997,0.016809473519417566,0.050000000000000044,12.099694946049578,UP,1.0,179816.0,15,True,0.48
KXBTC15M-26FEB232000-00,BTC,2026-02-23 16:45:00,16,0.45,0.009000000000000008,0.05829999999999996,0.47295999999999994,0.020617138501741683,0.09999999999999998,12.362674604231293,UP,1.0,233905.0,15,True,0.475
KXBTC15M-26FEB232015-15,BTC,2026-02-23 17:00:00,17,0.415,-0.011299999999999977,-0.254,0.27644,0.12035827516211753,0.17000000000000004,11.568870921252277,DOWN,0.0,105753.0,15,True,0.45
KXBTC15M-26FEB232030-30,BTC,2026-02-23 17:15:00,17,0.525,-0.10500000000000004,-0.504,0.21636000000000002,0.21228701891542967,0.050000000000000044,12.67787777609753,UP,1.0,320576.0,15,True,0.415
KXBTC15M-26FEB232045-45,BTC,2026-02-23 17:30:00,17,0.455,0.052499999999999936,0.0842,0.53216,0.05311514285022679,0.08999999999999997,12.350791845592042,DOWN,0.0,231142.0,15,True,0.525
KXBTC15M-26FEB232100-00,BTC,2026-02-23 17:45:00,17,0.52,0.030000000000000027,-0.17200000000000004,0.4281,0.11771762824657997,0.040000000000000036,11.99556146873673,DOWN,0.0,162033.0,15,True,0.455
KXBTC15M-26FEB232115-15,BTC,2026-02-23 18:00:00,18,0.53,0.0032999999999999696,-0.0040000000000000036,0.5317,0.033620172515916695,0.06000000000000005,12.408478652649565,UP,1.0,244868.0,15,True,0.52
KXBTC15M-26FEB232130-30,BTC,2026-02-23 18:15:00,18,0.48,0.04300000000000004,-0.16099999999999998,0.38006,0.11462449301959857,0.040000000000000036,12.309959575994446,UP,1.0,221894.0,15,True,0.53
KXBTC15M-26FEB232145-45,BTC,2026-02-23 18:30:00,18,0.525,0.030000000000000027,0.16169999999999995,0.623,0.09584026293786968,0.050000000000000044,12.1152941819713,DOWN,0.0,182643.0,15,True,0.48
KXBTC15M-26FEB232200-00,BTC,2026-02-23 18:45:00,18,0.555,-0.09300000000000003,0.04399999999999993,0.52204,0.05112402957514206,0.1100000000000001,12.325578640483805,DOWN,0.0,225387.0,15,True,0.525
KXBTC15M-26FEB232215-15,BTC,2026-02-23 19:00:00,19,0.365,0.03670000000000001,-0.23329999999999998,0.25233999999999995,0.132334645501471,0.27,12.380009145789687,DOWN,0.0,237995.0,15,True,0.555
