open_key,target_btc,lr_proba
2026-03-12 13:00:00,0,0.9833189978690634
2026-03-12 13:15:00,0,0.982156832184394
2026-03-12 13:30:00,0,0.7796787268293592
2026-03-12 13:45:00,1,0.9954927659776446
2026-03-12 14:00:00,1,0.9976615287281052
2026-03-12 14:15:00,0,0.9495899332462823
2026-03-12 14:30:00,0,0.953372928560081
2026-03-12 14:45:00,1,0.9905841539263738
2026-03-12 15:00:00,0,0.9261995591800791
2026-03-12 15:15:00,0,0.936796530742213
2026-03-12 15:30:00,0,0.9900483385585364
2026-03-12 15:45:00,1,0.9600878325099398
2026-03-12 16:00:00,1,0.9979368643140754
2026-03-12 16:15:00,1,0.992181861411574
2026-03-12 16:30:00,1,0.9701269803993533
2026-03-12 16:45:00,0,0.9454858281821852
2026-03-12 17:00:00,1,0.9549427192117773
2026-03-12 17:15:00,1,0.9972007368182434
2026-03-12 17:30:00,1,0.998338151158002
2026-03-12 17:45:00,0,0.9491948197935021
2026-03-12 18:00:00,1,0.997074659308035
2026-03-12 18:15:00,0,0.9819417546842923
2026-03-12 18:30:00,1,0.9860589016247298
2026-03-12 18:45:00,1,0.9739620236643267
2026-03-12 19:00:00,0,0.9817319669833177
2026-03-12 19:15:00,0,0.9509421333682447
2026-03-12 19:30:00,0,0.9657157557793945
2026-03-12 19:45:00,0,0.988466571668346
2026-03-12 20:00:00,1,0.9897844763685241
2026-03-12 20:15:00,0,0.9840466592122998
2026-03-12 20:30:00,1,0.9360414346039121
2026-03-12 20:45:00,1,0.9930607702521338
2026-03-12 21:00:00,0,0.9782736435053315
2026-03-12 21:15:00,0,0.9725309604977511
2026-03-12 21:30:00,1,0.9937836769640208
2026-03-12 21:45:00,0,0.9741948193678351
2026-03-12 22:00:00,0,0.9841673896732122
2026-03-12 22:15:00,1,0.9960820904142718
2026-03-12 22:30:00,1,0.9946429195558107
2026-03-12 22:45:00,0,0.9753686615752956
2026-03-12 23:00:00,0,0.9555469522147377
2026-03-12 23:15:00,0,0.9895792479706222
2026-03-12 23:30:00,1,0.9930452416395054
2026-03-12 23:45:00,1,0.9869731763028564
2026-03-13 00:00:00,1,0.9462893414768183
2026-03-13 00:15:00,1,0.9863507372389623
2026-03-13 00:30:00,1,0.9366200223093629
2026-03-13 00:45:00,1,0.9789758863152511
2026-03-13 01:00:00,0,0.929032733726798
2026-03-13 01:15:00,1,0.9934541636690216
2026-03-13 01:30:00,1,0.9940440712387382
2026-03-13 01:45:00,0,0.8525529805390868
2026-03-13 02:00:00,0,0.9949429786309371
2026-03-13 02:15:00,1,0.8958843897293104
2026-03-13 02:30:00,1,0.9883866881783907
2026-03-13 02:45:00,1,0.9578307969333353
2026-03-13 03:00:00,1,0.9919661686654668
2026-03-13 03:15:00,1,0.9922511532968337
2026-03-13 03:30:00,1,0.9320595053914381
2026-03-13 03:45:00,0,0.9709467710136811
2026-03-13 04:00:00,0,0.9837826326149843
2026-03-13 04:15:00,1,0.9927157650072822
2026-03-13 04:30:00,0,0.9674855796191657
2026-03-13 04:45:00,0,0.9710063465332797
2026-03-13 05:00:00,1,0.779006934144185
2026-03-13 05:15:00,1,0.36478044087459527
2026-03-13 05:30:00,0,0.6729574256927799
2026-03-13 05:45:00,1,0.9385846112098462
2026-03-13 06:00:00,1,0.6620484497451924
2026-03-13 06:15:00,1,0.7355592273986673
2026-03-13 06:30:00,1,0.8580327743986095
2026-03-13 06:45:00,1,0.7563664997116417
2026-03-13 07:00:00,1,0.429411273353697
2026-03-13 07:15:00,1,0.29096640717574823
2026-03-13 07:30:00,0,0.6231834119566942
2026-03-13 07:45:00,0,0.27854544296452055
2026-03-13 08:00:00,1,0.46805890852387905
2026-03-13 08:15:00,0,0.7341725050965787
2026-03-13 08:30:00,0,0.6557527452798444
2026-03-13 08:45:00,0,0.7782648798982605
2026-03-13 09:00:00,0,0.3415031096739271
2026-03-13 09:15:00,0,0.3180993247648665
2026-03-13 09:30:00,1,0.848648587499565
2026-03-13 09:45:00,1,0.5249445493096428
2026-03-13 10:00:00,1,0.5148093301569556
2026-03-13 10:15:00,0,0.5994398790331679
2026-03-13 10:30:00,0,0.43085598717008106
2026-03-13 10:45:00,0,0.4681799226591699
2026-03-13 11:00:00,1,0.7133374757742377
2026-03-13 11:15:00,0,0.3625577466709554
2026-03-13 11:30:00,1,0.8239008823338141
2026-03-13 11:45:00,0,0.16410943994727725
2026-03-13 12:00:00,1,0.46174545541961504
2026-03-13 12:15:00,0,0.6940935405849088
2026-03-13 12:30:00,1,0.84146251839964
2026-03-13 12:45:00,1,0.7930961020492262
2026-03-13 13:00:00,1,0.5725962232114696
2026-03-13 13:15:00,0,0.6280140398399048
2026-03-13 13:30:00,0,0.471446018683565
2026-03-13 13:45:00,1,0.7577930791270258
2026-03-13 14:00:00,1,0.7361454429400565
2026-03-13 14:15:00,0,0.5455778151804033
2026-03-13 14:30:00,0,0.7237440247612892
2026-03-13 14:45:00,0,0.7481500003053665
2026-03-13 15:00:00,0,0.14044588609153977
2026-03-13 15:15:00,0,0.3271376239343222
2026-03-13 15:30:00,1,0.2446023438355123
2026-03-13 15:45:00,1,0.46693495664441126
2026-03-13 16:00:00,0,0.2655419237212877
2026-03-13 16:15:00,1,0.7834155871081246
2026-03-13 16:30:00,1,0.3374893517933142
2026-03-13 16:45:00,1,0.5974988032788012
2026-03-13 17:00:00,0,0.08125286657442145
2026-03-13 17:15:00,1,0.46323879373072924
2026-03-13 17:30:00,0,0.561734899861197
2026-03-13 17:45:00,1,0.7490306063808226
2026-03-13 18:00:00,1,0.6643960221069166
2026-03-13 18:15:00,1,0.6941685949315725
2026-03-13 18:30:00,1,0.5107957114354231
2026-03-13 18:45:00,1,0.656540009543807
2026-03-13 19:00:00,0,0.31688830176844696
2026-03-13 19:15:00,0,0.6062345058594014
2026-03-13 19:30:00,0,0.23537123545123056
2026-03-13 19:45:00,1,0.5032666067710506
2026-03-13 20:00:00,1,0.5751634472510414
2026-03-13 20:15:00,1,0.8469709084047201
2026-03-13 20:30:00,1,0.733820350520299
2026-03-13 20:45:00,0,0.21736635906179133
2026-03-13 21:00:00,1,0.47347235119129777
2026-03-13 21:15:00,0,0.1640895050212745
2026-03-13 21:30:00,1,0.2986376660677404
2026-03-13 21:45:00,0,0.4060672581232246
2026-03-13 22:00:00,1,0.708435024136726
2026-03-13 22:15:00,1,0.4138249339598704
2026-03-13 22:30:00,0,0.14494676534092318
2026-03-13 22:45:00,1,0.6289378449475426
2026-03-13 23:00:00,0,0.1749280827824211
2026-03-13 23:15:00,0,0.13488379373306483
2026-03-13 23:30:00,0,0.3852630676803663
2026-03-13 23:45:00,1,0.8237705910645745
2026-03-14 00:00:00,1,0.7083697587955733
2026-03-14 00:15:00,0,0.412831887100716
2026-03-14 00:30:00,0,0.7262551939434626
2026-03-14 00:45:00,1,0.3846764491708458
2026-03-14 01:00:00,1,0.672704370294844
2026-03-14 01:15:00,0,0.25575442746671495
2026-03-14 01:30:00,0,0.33975519846240004
2026-03-14 01:45:00,1,0.637007103108409
2026-03-14 02:00:00,1,0.7165731529823823
2026-03-14 02:15:00,0,0.3049276266517787
2026-03-14 02:30:00,0,0.3053196656934239
2026-03-14 02:45:00,0,0.15572999880730962
2026-03-14 03:00:00,0,0.5169671205242068
2026-03-14 03:15:00,0,0.3192297403984915
2026-03-14 03:30:00,1,0.5156833967150515
2026-03-14 03:45:00,1,0.5508216806661368
2026-03-14 04:00:00,1,0.7924980779217536
2026-03-14 04:15:00,1,0.6439253752985491
2026-03-14 04:30:00,1,0.2704437780869594
2026-03-14 04:45:00,1,0.6468057976855464
2026-03-14 05:00:00,1,0.8364083576705458
2026-03-14 05:15:00,0,0.4034153033174648
2026-03-14 05:30:00,0,0.5546778262384471
2026-03-14 05:45:00,1,0.7865989488352886
2026-03-14 06:00:00,1,0.628595164195857
2026-03-14 06:15:00,1,0.8404522539407312
2026-03-14 06:30:00,0,0.4374880816149872
2026-03-14 06:45:00,1,0.21311418308984864
2026-03-14 07:00:00,0,0.48478032510133884
2026-03-14 07:15:00,1,0.6088046494595318
2026-03-14 07:30:00,0,0.28237900708271335
2026-03-14 07:45:00,0,0.6934396573079963
2026-03-14 08:00:00,1,0.7665815593041094
2026-03-14 08:15:00,0,0.6010667503753466
2026-03-14 08:30:00,0,0.14518224190508763
2026-03-14 08:45:00,1,0.46140920650882655
2026-03-14 09:00:00,0,0.24079309271231766
2026-03-14 09:15:00,1,0.7192628647885335
2026-03-14 09:30:00,0,0.58523172200113
2026-03-14 09:45:00,1,0.48587378192171365
2026-03-14 10:00:00,1,0.406059498815168
2026-03-14 10:15:00,1,0.5336793411744897
2026-03-14 10:30:00,0,0.2559559728301811
2026-03-14 10:45:00,0,0.5324453296327745
2026-03-14 11:00:00,0,0.29602116570800535
2026-03-14 11:15:00,1,0.4595498545919032
2026-03-14 11:30:00,1,0.7784095889334144
2026-03-14 11:45:00,1,0.40071656909900366
2026-03-14 12:00:00,1,0.14855169559533854
2026-03-14 12:15:00,0,0.4144488881615612
2026-03-14 12:30:00,1,0.5557475805986434
2026-03-14 12:45:00,0,0.4984339988660768
2026-03-14 13:00:00,0,0.42949630072976736
2026-03-14 13:15:00,1,0.728125702070439
2026-03-14 13:30:00,1,0.5475271186058767
2026-03-14 13:45:00,0,0.5028189487179269
2026-03-14 14:00:00,0,0.24317396447995185
2026-03-14 14:15:00,1,0.7647310425023611
2026-03-14 14:30:00,1,0.54960589334339
2026-03-14 14:45:00,1,0.36220685898161076
2026-03-14 15:00:00,0,0.4906641960351888
2026-03-14 15:15:00,1,0.5019166383124787
2026-03-14 15:30:00,1,0.5680894211549672
2026-03-14 15:45:00,0,0.3709580425191678
2026-03-14 16:00:00,1,0.9280766676418603
2026-03-14 16:15:00,1,0.2109535511163499
2026-03-14 16:30:00,1,0.6820311509701561
2026-03-14 16:45:00,1,0.33547736926612554
2026-03-14 17:00:00,0,0.20706161296389103
2026-03-14 17:15:00,1,0.713608270094304
2026-03-14 17:30:00,0,0.4091268970934741
2026-03-14 17:45:00,0,0.19799464900523148
2026-03-14 18:00:00,0,0.5818507904612431
2026-03-14 18:15:00,0,0.7405597762148824
2026-03-14 18:30:00,1,0.34829808279007474
2026-03-14 18:45:00,1,0.4492885677330318
2026-03-14 19:00:00,1,0.913239699565738
2026-03-14 19:15:00,0,0.4954516657806292
2026-03-14 19:30:00,1,0.18827549539401667
2026-03-14 19:45:00,1,0.8228282909750607
2026-03-14 20:00:00,0,0.6133540761756371
2026-03-14 20:15:00,0,0.16100691254829008
2026-03-14 20:30:00,0,0.41346212937863447
2026-03-14 20:45:00,1,0.2652685512294129
2026-03-14 21:00:00,1,0.6785798405107601
2026-03-14 21:15:00,0,0.5146223918563574
2026-03-14 21:30:00,0,0.5054782048068136
2026-03-14 21:45:00,1,0.5550711657360957
2026-03-14 22:00:00,0,0.389856170365091
2026-03-14 22:15:00,1,0.8783744089229154
2026-03-14 22:30:00,1,0.4595889221546138
2026-03-14 22:45:00,0,0.5077341773106463
2026-03-14 23:00:00,1,0.7419630687875335
2026-03-14 23:15:00,0,0.6945809630929132
2026-03-14 23:30:00,0,0.3094437711648214
2026-03-14 23:45:00,1,0.420717540818771
2026-03-15 00:00:00,1,0.5308475327332148
2026-03-15 00:15:00,0,0.561913530066391
2026-03-15 00:30:00,0,0.20125482293828376
2026-03-15 00:45:00,0,0.38982975100544126
2026-03-15 01:00:00,1,0.8188390045814719
2026-03-15 01:15:00,1,0.8056736529206744
2026-03-15 01:30:00,0,0.29813461117249557
2026-03-15 01:45:00,1,0.9189014893292696
2026-03-15 02:00:00,1,0.9098164776015965
2026-03-15 02:15:00,1,0.758874590067383
2026-03-15 02:30:00,0,0.5164959965720005
2026-03-15 02:45:00,1,0.5619119345878308
2026-03-15 03:00:00,0,0.568798880558786
2026-03-15 03:15:00,1,0.6049182305235502
2026-03-15 03:30:00,0,0.2585310326375832
2026-03-15 03:45:00,0,0.4277677541892022
2026-03-15 04:00:00,0,0.38999939714790866
2026-03-15 04:15:00,0,0.8634136050669033
2026-03-15 04:30:00,0,0.783234046556062
2026-03-15 04:45:00,1,0.9458207939040507
2026-03-15 05:00:00,0,0.1913835439242441
2026-03-15 05:15:00,1,0.5853535649805375
2026-03-15 05:30:00,0,0.4750234802612782
2026-03-15 05:45:00,1,0.7760696975302683
2026-03-15 06:00:00,0,0.8617082015893047
2026-03-15 06:15:00,1,0.3270874432527143
2026-03-15 06:30:00,0,0.5006395600410241
2026-03-15 06:45:00,1,0.8537640415409734
2026-03-15 07:00:00,0,0.4405668616053831
2026-03-15 07:15:00,0,0.16776021407498495
2026-03-15 07:30:00,1,0.32062791214667896
2026-03-15 07:45:00,1,0.4992496490685826
2026-03-15 08:00:00,0,0.480189780005027
2026-03-15 08:15:00,0,0.26497641390325977
2026-03-15 08:30:00,1,0.6844128140463349
2026-03-15 08:45:00,0,0.6156658461030462
2026-03-15 09:00:00,1,0.5260439701833539
2026-03-15 09:15:00,0,0.08632602791365421
2026-03-15 09:30:00,1,0.40843517290357473
2026-03-15 09:45:00,0,0.5135139406384426
2026-03-15 10:00:00,1,0.6886991100176852
2026-03-15 10:15:00,1,0.5920938493179811
2026-03-15 10:30:00,1,0.5265102132015232
2026-03-15 10:45:00,1,0.7017562506976479
2026-03-15 11:00:00,0,0.3728133565444846
2026-03-15 11:15:00,0,0.68342509965655
2026-03-15 11:30:00,0,0.8586894403508756
2026-03-15 11:45:00,0,0.13618155186488315
2026-03-15 12:00:00,1,0.6961699812207174
2026-03-15 12:15:00,1,0.3619057848300815
2026-03-15 12:30:00,0,0.42096894984775685
2026-03-15 12:45:00,1,0.44054117975173807
2026-03-15 13:00:00,0,0.3275405445242679
2026-03-15 13:15:00,0,0.6724393027914816
2026-03-15 13:30:00,1,0.9439661413347292
2026-03-15 13:45:00,0,0.26606804680986645
2026-03-15 14:00:00,0,0.42034492374544374
2026-03-15 14:15:00,1,0.7543750685243882
2026-03-15 14:30:00,1,0.9042018238650269
2026-03-15 14:45:00,0,0.5385481342423176
2026-03-15 15:00:00,0,0.6591449899939793
2026-03-15 15:15:00,1,0.5063641808965855
2026-03-15 15:30:00,1,0.9124398615562448
2026-03-15 15:45:00,1,0.8110085998098043
2026-03-15 16:00:00,1,0.7119712655149852
2026-03-15 16:15:00,0,0.4612820957067967
2026-03-15 16:30:00,1,0.43898488532602037
2026-03-15 16:45:00,1,0.64989148269439
2026-03-15 17:00:00,0,0.855595952468634
2026-03-15 17:15:00,0,0.6880759004339311
2026-03-15 17:30:00,1,0.6948650261438267
2026-03-15 17:45:00,1,0.623483940912305
2026-03-15 18:00:00,0,0.35660607120250154
2026-03-15 18:15:00,1,0.7173414187550453
2026-03-15 18:30:00,0,0.21290659207454227
2026-03-15 18:45:00,1,0.7095002496295523
2026-03-15 19:00:00,0,0.6058344980542314
2026-03-15 19:15:00,0,0.3352520550357641
2026-03-15 19:30:00,1,0.3914176146085162
2026-03-15 19:45:00,1,0.7219888020651575
2026-03-15 20:00:00,0,0.27802103654977284
2026-03-15 20:15:00,1,0.6158910542859332
2026-03-15 20:30:00,1,0.933504336965007
2026-03-15 20:45:00,0,0.244242283551922
2026-03-15 21:00:00,1,0.7351002583517787
2026-03-15 21:15:00,0,0.7479086028589773
2026-03-15 21:30:00,1,0.6296091777177149
2026-03-15 21:45:00,1,0.7302008769444914
2026-03-15 22:00:00,1,0.44854092795631567
2026-03-15 22:15:00,0,0.30130870665235243
2026-03-15 22:30:00,1,0.270181718161203
2026-03-15 22:45:00,1,0.4121167043342407
2026-03-15 23:00:00,0,0.2452957583492978
